token,sample_group,date,in_usd,out_usd,total_volume_usd,net_volume_usd,in_value,out_value,total_value,net_value,volume_zscore_7d,volume_zscore_30d,net_volume_zscore_7d,in_out_imbalance,volume_change_3d,volume_change_7d,volume_status
LAB,P0,2026-02-19,31132.68107717698,58633.05104478747,89765.73212196445,-27500.369967610488,193367.08680693517,364173.6554274608,557540.7422343959,-170806.56862052562,-0.3745,-0.426,-0.8149,-0.3064,0.898,-0.9554,OK
LAB,P0,2026-03-30,4940.850428276908,10325.58527106367,15266.435699340578,-5384.734842786762,23522.482614816174,49158.21750772999,72680.70012254617,-25635.734892913817,-0.9667,-0.4608,0.1129,-0.3527,-0.5226,-0.7731,OK
LAB,P0,2026-04-15,606704.4470614999,795324.2114297532,1402028.6584912532,-188619.7643682533,1265396.4415266823,1658798.5004520798,2924194.941978762,-393402.05892539746,2.6158,0.2528,-2.563,-0.1345,38.5911,4.9308,OK
LAB,P0,2026-04-17,301131.7192382051,458206.288926174,759338.008164379,-157074.56968796888,614807.9805107517,935500.5306803499,1550308.5111911017,-320692.5501695982,0.9462,-0.0718,-1.4701,-0.2069,7.4591,5.7356,OK
LAB,P0,2026-04-20,275975.8149383996,381419.1504854166,657394.9654238161,-105443.33554701699,519964.456445203,718629.6426163601,1238594.0990615631,-198665.1861711571,0.5799,-0.1315,-0.6143,-0.1604,42.0615,12.8997,OK
LAB,P0,2026-04-24,40454272.71507088,40719807.83733307,81174080.55240396,-265535.1222621873,55516132.58112575,55880531.24814127,111396663.82926702,-364398.66701551527,2.6454,5.4245,-1.8024,-0.0033,56.8976,2537.154,OK
LAB,P0,2025-11-22,137027.54586115683,148562.60971041967,285590.1555715765,-11535.063849262835,1417829.4586548521,1537183.2223829203,2955012.6810377724,-119353.76372806821,-0.3846,-0.2216,0.8674,-0.0404,-0.6239,7.0646,OK
LAB,P0,2026-01-05,204383.03626144034,170909.42173940514,375292.4580008455,33473.614522035205,1508495.4849244244,1261435.859555127,2769931.3444795515,247059.62536929734,-0.383,-0.2141,1.2622,0.0892,-0.4291,3.1808,OK
LAB,P0,2026-01-22,82829.23708472415,81681.85962218899,164511.09670691314,1147.3774625351653,511133.8295879304,504053.4379647578,1015187.2675526883,7080.391623172618,-0.3914,-0.2289,0.8738,0.007,-0.998,9.776,OK
LAB,P0,2026-01-27,57318.83301579484,125428.90028119685,182747.73329699168,-68110.06726540202,370528.0262180087,810814.1845644455,1181342.2107824543,-440286.1583464368,-0.3916,-0.2278,0.2794,-0.3727,-0.3601,-0.8697,OK
LAB,P0,2026-02-03,14226.9748902391,16734.35819298194,30961.33308322104,-2507.383302742841,106029.02735310106,124715.74148891002,230744.76884201108,-18686.714135808958,-0.3899,-0.2384,0.7382,-0.081,-0.9175,-0.9592,OK
LAB,P0,2026-02-20,53168.764092062906,81945.02470443476,135113.78879649768,-28776.260612371858,335341.7139725572,516837.0095706415,852178.7235431988,-181495.29559808428,-0.3827,-0.2078,0.3049,-0.213,-0.1787,-0.7945,OK
LAB,P0,2026-02-22,27191.169326181724,54296.60469433346,81487.77402051518,-27105.435368151735,193186.33136661001,385763.5448013405,578949.8761679505,-192577.21343473048,-0.3816,-0.2112,0.2178,-0.3326,-0.5541,-0.999,OK
LAB,P0,2026-03-13,56100.4112916979,65405.374208093024,121505.78549979092,-9304.962916395125,359288.67315023986,418881.24480824,778169.9179584798,-59592.57165800012,-0.4873,-0.2087,0.1753,-0.0766,2.9244,-0.5745,OK
LAB,P0,2025-11-09,298308.9300523211,1206100.0922189094,1504409.0222712306,-907791.1621665882,1653606.3395712906,6685736.019705814,8339342.359277105,-5032129.680134524,2.5881,-0.1102,-2.6345,-0.6034,10.1344,3.0086,OK
LAB,P0,2025-11-15,13219.122301464435,40347.44509834229,53566.56739980672,-27128.322796877852,109828.95041969104,335220.2548860699,445049.20530576096,-225391.30446637888,-0.4975,-0.2118,0.3634,-0.5064,-0.3426,-0.6744,OK
LAB,P0,2025-11-25,37078.46644861165,57835.73381934881,94914.20026796046,-20757.267370737158,398440.41359365184,621495.3289778401,1019935.742571492,-223054.9153841883,-0.3872,-0.2087,0.396,-0.2187,-0.2189,-0.4806,OK
LAB,P0,2025-12-12,529602.1729776593,568219.6660074905,1097821.8389851497,-38617.49302983121,4748858.27888362,5095135.184156408,9843993.463040028,-346276.90527278744,1.3189,-0.1396,0.3211,-0.0352,-0.2703,34.4578,OK
LAB,P0,2026-01-11,28836.77815504851,23806.226893917756,52643.00504896627,5030.551261130753,218874.976508907,180692.42424226005,399567.4007511671,38182.55226664696,-0.6357,-0.2059,0.4661,0.0956,-0.0172,-0.6104,OK
LAB,P0,2026-03-27,20166.976305707594,44296.164819210855,64463.141124918446,-24129.18851350326,106162.09547970981,233181.89140685002,339343.9868865598,-127019.7959271402,-0.5918,-0.2027,0.3646,-0.3743,-0.3208,-0.2089,OK
LAB,P0,2026-04-26,106202.17952937468,361376.3622176908,467578.5417470655,-255174.1826883161,125711.021540147,427759.50414730253,553470.5256874495,-302048.4826071555,0.0672,-0.1755,-0.3253,-0.5457,-0.5741,2.8482,OK
LAB,P0,2025-11-20,345141.1900933053,239250.4324600999,584391.6225534052,105890.75763320542,3440779.8910696474,2385134.2597384076,5825914.150808055,1055645.6313312398,0.1831,-0.1685,0.829,0.1812,10.101,-0.6115,OK
LAB,P0,2026-02-23,4122.595610051873,25364.66090187465,29487.256511926524,-21242.065291822775,30315.655016596,186519.94574469,216835.60076128598,-156204.290728094,-0.7666,-0.2069,0.1414,-0.7204,-0.5426,-0.4495,OK
LAB,P0,2026-03-02,14987.386683798773,17756.092102878516,32743.47878667729,-2768.7054190797426,89429.95133183032,105950.85628373464,195380.80761556496,-16520.90495190432,-0.7464,-0.2054,0.3038,-0.0846,-0.93,-0.655,OK
LAB,P0,2026-03-07,15188.901200765307,746752.163949315,761941.0651500802,-731563.2627485497,92348.90347209151,4540272.0443435395,4632620.947815631,-4447923.140871448,0.9861,-0.1515,-2.4493,-0.9601,0.3038,-0.306,OK
LAB,P0,2026-03-22,23682.997089565662,17725.631086420624,41408.62817598629,5957.366003145038,111645.3685271826,83561.40937467002,195206.77790185262,28083.959152512572,-0.7565,-0.2019,0.4794,0.1439,0.4043,-0.2134,OK
LAB,P0,2026-04-28,116145.67343774054,165059.729126861,281205.4025646015,-48914.05568912046,163707.19836405182,232651.50580553,396358.7041695818,-68944.30744147819,-0.0063,-0.1852,0.2912,-0.1739,7.5881,3.3623,OK
LAB,P0,2025-10-16,1693260.7832432517,1878080.2574902724,3571341.040733524,-184819.47424702067,15206243.05805188,16866005.024474174,32072248.082526054,-1659761.9664222933,2.5729,0.0372,-0.175,-0.0518,3.6872,6.6379,OK
LAB,P0,2025-11-05,222583.4472931142,372524.5547818979,595108.0020750121,-149941.10748878372,1367757.8857358801,2289134.271346831,3656892.1570827113,-921376.3856109511,-0.1286,-0.1724,-0.0884,-0.252,13.3716,0.0183,OK
LAB,P0,2025-11-12,92106.01852068996,150970.22186326995,243076.2403839599,-58864.20334257999,635880.4990106178,1042266.5267264304,1678147.0257370481,-406386.02771581255,-0.4044,-0.1976,0.3932,-0.2422,-0.1356,7.2434,OK
LAB,P0,2025-11-30,211173.69783967285,158647.66790234463,369821.3657420175,52526.02993732822,2278893.84168427,1712055.9855646107,3990949.8272488806,566837.8561196595,-0.3349,-0.1895,0.8162,0.142,-0.8964,10.2945,OK
LAB,P0,2025-12-25,640571.8923427584,390894.4249541168,1031466.3172968752,249677.46738864155,4392111.489809514,2680186.120662319,7072297.6104718335,1711925.369147195,0.1591,-0.1453,1.342,0.2421,0.7332,0.3537,OK
LAB,P0,2026-01-06,35660.91467624681,47056.89465510124,82717.80933134805,-11395.979978854433,297966.3829366969,393186.00826448,691152.3912011769,-95219.62532778311,-0.633,-0.212,0.0546,-0.1378,-0.6597,0.9976,OK
LAB,P0,2026-01-19,661078.3951140594,1618459.315598122,2279537.7107121814,-957380.9204840626,3295538.31600544,8068172.741493546,11363711.057498986,-4772634.425488107,1.0565,-0.06,-2.454,-0.42,5.1639,7.1063,OK
LAB,P0,2025-12-15,443556.8419768867,405254.71991759486,848811.5618944815,38302.12205929181,3957925.9197709127,3616150.19378944,7574076.1135603525,341775.7259814725,-0.248,-0.1605,0.4915,0.0451,-0.1771,-0.7623,OK
LAB,P0,2026-03-21,22477.66038261037,16550.891104817027,39028.551487427394,5926.769277793344,123062.09250661294,90613.84759526001,213675.94010187295,32448.24491135293,-0.9425,-0.2158,0.3233,0.1519,-0.5282,-0.9344,OK
LAB,P0,2026-04-03,3467.045970954601,24739.528686846283,28206.574657800884,-21272.48271589168,17980.272116969285,128300.4210390057,146280.693155975,-110320.14892203642,-0.8145,-0.6285,0.1956,-0.7542,-0.9876,-0.884,OK
LAB,P0,2025-10-31,6535160.835119304,5190277.415980555,11725438.251099858,1344883.4191387491,17565228.517378815,13950446.08395235,31515674.601331167,3614782.433426464,2.5977,5.1216,2.1518,0.1147,12.8139,30.7057,OK
LAB,P0,2025-11-08,486476.40197780606,384609.0275671663,871085.4295449724,101867.37441063975,2702346.416941485,2136479.4332139012,4838825.850155386,565866.9837275837,-0.3358,-0.0071,0.0138,0.1169,21.3192,-0.1555,OK
LAB,P0,2025-12-03,172293.69898317245,172894.33617259422,345188.03515576664,-600.6371894217737,2132928.5075536957,2140364.160694672,4273292.6682483675,-7435.653140976094,-0.4508,-0.2584,-0.1086,-0.0017,11.2379,3.1731,OK
LAB,P0,2025-12-16,70216.27576677431,30811.05511524589,101027.33088202021,39405.22065152842,632368.2715380847,277484.5782509063,909852.849788991,354883.6932871784,-0.517,-0.3724,-0.0507,0.39,-0.9914,-0.9557,OK
LAB,P0,2025-12-20,129503.95793893463,171618.7338162821,301122.69175521674,-42114.77587734746,1217291.1910189656,1613155.120609492,2830446.3116284576,-395863.9295905265,-0.3928,-0.2824,-0.5112,-0.1399,-0.6543,-0.6452,OK
LAB,P0,2025-12-23,185507.8891885915,71648.19624549859,257156.0854340901,113859.69294309292,1181353.1757536242,456270.7523753334,1637623.9281289575,725082.4233782908,-0.3825,-0.3052,-0.1799,0.4428,-0.255,5.5889,OK
LAB,P0,2025-12-28,245770.67311127842,130265.59629099493,376036.26940227335,115505.07682028349,2251905.1220120993,1193575.13163026,3445480.2536423593,1058329.9903818392,-0.3639,-0.2538,-0.2094,0.3072,2.7221,12.3315,OK
LAB,P0,2026-01-29,101708.07834880184,117550.11423714142,219258.19258594327,-15842.035888339582,631880.2588751427,730301.8385642573,1362182.0974394,-98421.57968911459,-0.4129,-0.3298,-0.5139,-0.0723,-0.2719,-0.9813,OK
LAB,P0,2025-10-24,1477130.7841595921,774041.5260876953,2251172.310247287,703089.2580718969,6381107.994727921,3343808.566808628,9724916.561536549,3037299.427919293,2.5057,0.6194,2.5584,0.3123,7.7541,1.5843,OK
LAB,P0,2025-12-22,322551.09930681554,204226.94371399836,526778.043020814,118324.15559281717,2554900.6662031515,1617664.7845035037,4172565.450706655,937235.8816996478,-0.0312,-0.202,-0.0472,0.2246,0.4009,0.5261,OK
LAB,P0,2026-02-06,28729.82344051626,13501.444418114104,42231.26785863037,15228.379022402154,234511.94149422707,110207.77590311001,344719.7173973371,124304.16559111705,-0.6936,-0.4302,-0.5166,0.3606,-0.8074,-0.582,OK
LAB,P0,2026-02-25,19825.71373713273,30395.149973260013,50220.86371039275,-10569.436236127283,148713.30110739777,227994.97410839002,376708.2752157878,-79281.67300099225,-0.6683,-0.4094,-0.5955,-0.2105,-0.9777,-0.8332,OK
LAB,P0,2026-04-04,14555.51382317131,15115.078370207242,29670.59219337855,-559.5645470359323,72797.22436643548,75595.80271777001,148393.02708420547,-2798.5783513345377,-0.6337,-0.4186,-0.5831,-0.0189,-0.9437,-0.8846,OK
LAB,P0,2025-10-19,1151669.3128222513,1095655.4135017968,2247324.726324048,56013.89932045457,6503740.23211382,6187416.920802111,12691157.15291593,316323.31131170876,1.701,0.5918,-0.2961,0.0249,52.2147,4.9764,OK
LAB,P0,2025-12-11,300212.88231953536,582436.1416706948,882649.0239902302,-282223.25935115945,2552483.355321855,4952014.53603842,7504497.891360275,-2399531.1807165653,0.1139,-0.0559,-1.3555,-0.3197,16.5753,3.0256,OK
LAB,P0,2026-01-21,339799.7943281936,337335.3800261621,677135.1743543557,2464.4143020315096,2196011.2083768602,2180084.5317876497,4376095.74016451,15926.676589210518,-0.186,-0.154,-0.2784,0.0036,21.8218,-0.6992,OK
LAB,P0,2026-04-08,39533503.55252988,39965393.40317595,79498896.95570582,-431889.85064607114,102161147.45389824,103277222.64963847,205438370.10353673,-1116075.1957402378,2.6448,5.4144,-2.0739,-0.0054,34.3749,149.9154,OK
LAB,P0,2026-04-09,470708.1074290823,487753.3802687933,958461.4876978756,-17045.272839711048,1267784.5192065428,1313693.5075812403,2581478.026787783,-45908.98837469751,-0.3679,-0.1883,0.4067,-0.0178,0.0859,21.6955,OK
LAB,P0,2026-04-21,140927.9005857113,2348270.3420231952,2489198.2426089067,-2207342.4414374838,244492.88714387058,4073965.4343065354,4318458.321450406,-3829472.547162665,-0.3222,-0.0831,-2.5794,-0.8868,2.6761,48.565,OK
LAB,P0,2026-04-27,232926.58370161444,458535.0056496836,691461.589351298,-225608.42194806915,303495.7095915515,597456.0941077002,900951.8036992517,-293960.38451614865,-0.3951,-0.213,0.2304,-0.3263,-0.9913,22.3046,OK
LAB,P0,2026-04-29,11990146.852862585,12048448.35875834,24038595.211620927,-58301.50589575432,18064441.88919896,18152279.359267566,36216721.24846652,-87837.47006860748,0.3904,1.3571,0.4802,-0.0024,24.0804,9.6965,OK
LAB,P0,2026-01-28,178969.52539979084,162258.23349287154,341227.75889266236,16711.2919069193,1139490.5508037698,1033090.5412092853,2172581.092013055,106400.00959448458,-0.5138,-0.2763,0.5966,0.049,-0.8629,-0.6134,OK
LAB,P0,2025-10-14,763200.2502224913,34604.52061585566,797804.770838347,728595.7296066356,10164212.84939459,460859.01175776985,10625071.86115236,9703353.83763682,-0.4957,-0.2452,1.2627,0.9133,0.1538,0.1782,OK
LAB,P0,2025-12-02,70167.45121707617,84962.23255749398,155129.68377457015,-14794.781340417801,892954.2398996702,1081233.3137033302,1974187.5536030005,-188279.07380366,-0.5173,-0.2895,0.3295,-0.0954,-0.9935,-0.998,OK
LAB,P0,2026-01-04,35671.66714510732,85634.63370920203,121306.30085430935,-49962.966564094706,259311.49469775532,622512.1123354539,881823.6070332092,-363200.61763769854,-0.4635,-0.2912,0.2248,-0.4119,-0.6445,-0.8734,OK
LAB,P0,2026-01-12,24303.568352124315,30553.044811304848,54856.61316342917,-6249.476459180532,185323.9517170398,232978.58649320083,418302.53821024066,-47654.63477616102,-0.4547,-0.2935,0.2781,-0.1139,-0.9312,-0.978,OK
LAB,P0,2026-01-20,565244.9471386647,466639.65978467563,1031884.6069233404,98605.28735398903,3824442.4629471647,3157279.9346721573,6981722.397619322,667162.5282750074,-0.3039,-0.2282,0.1407,0.0956,5.6518,0.4923,OK
LAB,P0,2026-03-19,2500.286702615027,18223.4193134295,20723.706016044525,-15723.132610814471,12601.552850472137,91846.81954846,104448.37239893214,-79245.26669798786,-0.4209,-0.2928,-0.4181,-0.7587,-0.8292,-0.9991,OK
LAB,P0,2026-04-02,13189.013379918657,13597.26011271103,26786.273492629687,-408.2467327923732,65415.20374922457,67440.03626977002,132855.2400189946,-2024.8325205454457,-0.8066,-0.2904,-0.391,-0.0152,-0.5117,-0.9215,OK
LAB,P0,2025-10-23,1360432.2509016588,1161131.8747527697,2521564.1256544283,199300.37614888907,6503612.904143583,5550847.70965226,12054460.613795843,952765.1944913231,2.3703,-0.1238,0.3367,0.079,1.4436,2.1606,OK
LAB,P0,2025-11-04,197151.15429703295,463153.2445923999,660304.3988894329,-266002.09029536694,1337533.865881267,3142173.5872862097,4479707.453167477,-1804639.7214049427,0.1063,-0.2539,-2.0911,-0.4028,30.8623,3.2565,OK
LAB,P0,2025-11-17,82991.89291283693,135488.44092974902,218480.33384258597,-52496.548016912086,748524.387257941,1222003.72431543,1970528.111573371,-473479.3370574891,-0.4502,-0.2597,-0.3275,-0.2403,7.1564,0.8011,OK
LAB,P0,2025-11-29,619472.7550099756,414097.79782422405,1033570.5528341997,205374.95718575158,6102398.264359996,4079258.792708559,10181657.057068555,2023139.4716514368,0.4226,-0.2035,1.3001,0.1987,-0.5901,17.8413,OK
LAB,P0,2026-01-31,77329.13031952018,82403.48767999685,159732.617999517,-5074.357360476672,540823.6608258279,576312.64812844,1117136.3089542678,-35488.987302612164,-0.6964,-0.2637,-0.1793,-0.0318,-0.7581,-0.8452,OK
LAB,P0,2026-02-18,157705.36677409767,151463.586636496,309168.9534105937,6241.780137601658,1087060.9462284867,1044036.4407133965,2131097.3869418832,43024.50551509019,-0.3929,-0.2538,-0.0191,0.0202,0.4151,13.9186,OK
LAB,P0,2026-05-03,15669682.20208556,26258005.47703429,41927687.67911985,-10588323.27494873,7874212.161852045,13194977.626650397,21069189.78850244,-5320765.464798352,2.6417,2.3068,-2.6437,-0.2525,39.5659,1564.2677,OK
LAB,P0,2025-10-30,1371122.2653747846,1667354.0596445904,3038476.325019375,-296231.7942698058,9834050.072259014,11958702.534997705,21792752.607256718,-2124652.462738691,-0.2362,-0.149,0.3013,-0.0975,18.0223,0.205,OK
LAB,P0,2025-11-06,1240345.626866615,1566884.1885867887,2807229.8154534036,-326538.5617201738,7622061.112305675,9628676.703189863,17250737.815495536,-2006615.5908841882,-0.2561,-0.1687,0.3137,-0.1163,8.0799,3.2514,OK
LAB,P0,2025-12-14,777670.7834044794,881493.1610364426,1659163.944440922,-103822.37763196323,7024141.331760024,7961894.259411117,14986035.591171142,-937752.9276510933,-0.3515,-0.2443,0.3712,-0.0626,-0.9604,6.5941,OK
LAB,P0,2026-01-13,49072.255108529,25070.870029900107,74143.12513842911,24001.385078628897,357862.514100382,182830.90026617935,540693.4143665613,175031.61383420264,-0.4675,-0.3397,0.4048,0.3237,-0.9756,-0.9283,OK
LAB,P0,2026-02-02,17884.31412461747,5793.21518781647,23677.52931243394,12091.098936801001,133244.28278983675,43161.442891750004,176405.72568158677,90082.83989808675,-0.46,-0.3417,0.4095,0.5107,-0.9916,-0.8518,OK
LAB,P0,2026-03-09,95958.78799311501,116111.60733891389,212070.39533202891,-20152.819345798882,634547.3469364321,767812.0360452961,1402359.3829817283,-133264.68910886406,-0.4467,-0.3302,0.4009,-0.095,-0.8722,-0.3141,OK
LAB,P0,2026-04-30,31242.525936954382,64454.86220720695,95697.38814416133,-33212.33627025256,46491.09305793265,95913.40351155998,142404.49656949262,-49422.31045362733,-0.4529,-0.3377,0.3988,-0.3471,0.2907,-0.9977,OK
LAB,P0,2025-10-20,919542.5498368142,984419.1145551914,1903961.6643920057,-64876.564718377194,4554693.667494585,4876041.362110816,9430735.0296054,-321347.69461623114,0.5645,-0.2276,0.2843,-0.0341,79.4122,-0.3734,OK
LAB,P0,2025-11-26,262152.2762006361,256210.1797385398,518362.4559391759,5942.0964620963205,2731805.7605601754,2669885.0571422284,5401690.817702403,61920.70341794705,-0.395,-0.3113,0.6466,0.0115,1.4443,-0.8153,OK
LAB,P0,2026-01-02,120553.62489514441,43668.53228040779,164222.15717555222,76885.09261473663,1075824.133210281,389699.2805483618,1465523.4137586427,686124.8526619191,-0.5878,-0.3321,1.7184,0.4682,0.7161,-0.901,OK
LAB,P0,2026-01-17,1332907.590141372,54229.64737193069,1387137.2375133028,1278677.9427694413,8967354.616128713,364838.8547627199,9332193.470891433,8602515.761365993,1.2681,-0.2565,2.6344,0.9218,-0.2714,17.7089,OK
LAB,P0,2026-01-24,62152.18094108326,55464.15990183403,117616.34084291729,6688.02103924923,397499.20657135075,354725.43714958004,752224.6437209308,42773.7694217707,-0.661,-0.3351,-0.3551,0.0569,-0.7731,3.9674,OK
LAB,P0,2026-02-15,23149.083986227844,17203.977934619412,40353.061920847256,5945.106051608433,166686.47292031744,123878.35319215001,290564.82611246745,42808.119728167425,-0.7835,-0.3405,-0.3548,0.1473,-0.7543,-0.8097,OK
UB,P0,2026-02-01,89301.7222655517,35817.31201547089,125119.03428102258,53484.41025008081,2405860.6568964478,964947.36750499,3370808.0244014375,1440913.2893914578,,,,0.4275,,,OK
UB,P0,2025-11-15,39464.334092827194,16302.8980517016,55767.232144528796,23161.43604112559,967314.3012675962,399601.99,1366916.2912675962,567712.3112675962,-1,-1,-1,0.4153,,,OK
UB,P0,2025-09-18,791282.8762433811,3881088.479041802,4672371.3552851835,-3089805.602798421,20372492.195526116,99923108.56617865,120295600.76170477,-79550616.37065253,1.4141,1.4141,-1.4142,-0.6613,,,OK
UB,P0,2025-10-11,171503.9497845645,174140.63549151985,345644.58527608437,-2636.6857069553516,5252741.386531439,5333496.542045919,10586237.928577358,-80755.15551448055,-0.4892,-0.4892,0.557,-0.0076,1.7625,,OK
UB,P0,2026-03-07,47617.41700852394,109984.52867839232,157601.94568691627,-62367.11166986838,1289623.6003771024,2978713.5206140354,4268337.120991138,-1689089.920236933,-0.5067,-0.5067,0.447,-0.3957,1.8261,,OK
UB,P0,2026-01-01,37401.71853405823,63782.9066498939,101184.62518395213,-26381.18811583567,1061807.3667324984,1810749.9549999996,2872557.321732498,-748942.5882675012,-0.4797,-0.4797,0.4266,-0.2607,-0.9783,,OK
UB,P0,2025-10-31,181433.43655597224,1125048.0540601618,1306481.4906161341,-943614.6175041896,2109445.838344055,13080433.136381371,15189878.974725425,-10970987.298037317,0.2172,0.2172,-0.3395,-0.7223,2.7798,,OK
UB,P0,2026-02-19,16434.888216665382,127344.17420613278,143779.06242279816,-110909.2859894674,402324.5192615339,3117373.4188400004,3519697.9381015343,-2715048.8995784665,-0.4829,-0.4829,0.4016,-0.7714,-0.0877,0.1491,OK
